date,year,quarter,month,month_name,week,day,day_name,day_of_week,is_weekend,season,is_peak_season,demand_multiplier,promotion,holiday
2022-11-02,2022,Q4,11,November,44,2,Wednesday,2,False,Winter,False,0.75,None,False
2022-11-03,2022,Q4,11,November,44,3,Thursday,3,False,Winter,False,0.75,None,False
2022-11-04,2022,Q4,11,November,44,4,Friday,4,False,Winter,False,0.75,None,False
2022-11-05,2022,Q4,11,November,44,5,Saturday,5,True,Winter,False,0.75,None,False
2022-11-06,2022,Q4,11,November,44,6,Sunday,6,True,Winter,False,0.75,None,False
2022-11-07,2022,Q4,11,November,45,7,Monday,0,False,Winter,False,0.75,None,False
2022-11-08,2022,Q4,11,November,45,8,Tuesday,1,False,Winter,False,0.75,None,False
2022-11-09,2022,Q4,11,November,45,9,Wednesday,2,False,Winter,False,0.75,None,False
2022-11-10,2022,Q4,11,November,45,10,Thursday,3,False,Winter,False,0.75,None,False
2022-11-11,2022,Q4,11,November,45,11,Friday,4,False,Winter,False,0.75,None,False
2022-11-12,2022,Q4,11,November,45,12,Saturday,5,True,Winter,False,0.75,None,False
2022-11-13,2022,Q4,11,November,45,13,Sunday,6,True,Winter,False,0.75,None,False
2022-11-14,2022,Q4,11,November,46,14,Monday,0,False,Winter,False,0.75,None,False
2022-11-15,2022,Q4,11,November,46,15,Tuesday,1,False,Winter,False,0.75,None,False
2022-11-16,2022,Q4,11,November,46,16,Wednesday,2,False,Winter,False,0.75,None,False
2022-11-17,2022,Q4,11,November,46,17,Thursday,3,False,Winter,False,0.75,None,False
2022-11-18,2022,Q4,11,November,46,18,Friday,4,False,Winter,False,0.75,None,False
2022-11-19,2022,Q4,11,November,46,19,Saturday,5,True,Winter,False,0.75,None,False
2022-11-20,2022,Q4,11,November,46,20,Sunday,6,True,Winter,False,0.75,None,False
2022-11-21,2022,Q4,11,November,47,21,Monday,0,False,Winter,False,0.75,None,False
2022-11-22,2022,Q4,11,November,47,22,Tuesday,1,False,Winter,False,0.75,None,False
2022-11-23,2022,Q4,11,November,47,23,Wednesday,2,False,Winter,False,0.75,None,False
2022-11-24,2022,Q4,11,November,47,24,Thursday,3,False,Winter,False,0.75,Black Friday,True
2022-11-25,2022,Q4,11,November,47,25,Friday,4,False,Winter,False,0.75,Black Friday,True
2022-11-26,2022,Q4,11,November,47,26,Saturday,5,True,Winter,False,0.75,Black Friday,True
2022-11-27,2022,Q4,11,November,47,27,Sunday,6,True,Winter,False,0.75,Black Friday,True
2022-11-28,2022,Q4,11,November,48,28,Monday,0,False,Winter,False,0.75,Black Friday,True
2022-11-29,2022,Q4,11,November,48,29,Tuesday,1,False,Winter,False,0.75,Black Friday,True
2022-11-30,2022,Q4,11,November,48,30,Wednesday,2,False,Winter,False,0.75,Black Friday,True
2022-12-01,2022,Q4,12,December,48,1,Thursday,3,False,Winter,False,0.9,None,False
2022-12-02,2022,Q4,12,December,48,2,Friday,4,False,Winter,False,0.9,None,False
2022-12-03,2022,Q4,12,December,48,3,Saturday,5,True,Winter,False,0.9,None,False
2022-12-04,2022,Q4,12,December,48,4,Sunday,6,True,Winter,False,0.9,None,False
2022-12-05,2022,Q4,12,December,49,5,Monday,0,False,Winter,False,0.9,None,False
2022-12-06,2022,Q4,12,December,49,6,Tuesday,1,False,Winter,False,0.9,None,False
2022-12-07,2022,Q4,12,December,49,7,Wednesday,2,False,Winter,False,0.9,None,False
2022-12-08,2022,Q4,12,December,49,8,Thursday,3,False,Winter,False,0.9,None,False
2022-12-09,2022,Q4,12,December,49,9,Friday,4,False,Winter,False,0.9,None,False
2022-12-10,2022,Q4,12,December,49,10,Saturday,5,True,Winter,False,0.9,None,False
2022-12-11,2022,Q4,12,December,49,11,Sunday,6,True,Winter,False,0.9,None,False
2022-12-12,2022,Q4,12,December,50,12,Monday,0,False,Winter,False,0.9,None,False
2022-12-13,2022,Q4,12,December,50,13,Tuesday,1,False,Winter,False,0.9,None,False
2022-12-14,2022,Q4,12,December,50,14,Wednesday,2,False,Winter,False,0.9,None,False
2022-12-15,2022,Q4,12,December,50,15,Thursday,3,False,Winter,False,0.9,None,False
2022-12-16,2022,Q4,12,December,50,16,Friday,4,False,Winter,False,0.9,None,False
2022-12-17,2022,Q4,12,December,50,17,Saturday,5,True,Winter,False,0.9,None,False
2022-12-18,2022,Q4,12,December,50,18,Sunday,6,True,Winter,False,0.9,None,False
2022-12-19,2022,Q4,12,December,51,19,Monday,0,False,Winter,False,0.9,None,False
2022-12-20,2022,Q4,12,December,51,20,Tuesday,1,False,Winter,False,0.9,None,False
2022-12-21,2022,Q4,12,December,51,21,Wednesday,2,False,Winter,False,0.9,None,False
2022-12-22,2022,Q4,12,December,51,22,Thursday,3,False,Winter,False,0.9,None,False
2022-12-23,2022,Q4,12,December,51,23,Friday,4,False,Winter,False,0.9,None,False
2022-12-24,2022,Q4,12,December,51,24,Saturday,5,True,Winter,False,0.9,None,False
2022-12-25,2022,Q4,12,December,51,25,Sunday,6,True,Winter,False,0.9,None,False
2022-12-26,2022,Q4,12,December,52,26,Monday,0,False,Winter,False,0.9,None,False
2022-12-27,2022,Q4,12,December,52,27,Tuesday,1,False,Winter,False,0.9,None,False
2022-12-28,2022,Q4,12,December,52,28,Wednesday,2,False,Winter,False,0.9,None,False
2022-12-29,2022,Q4,12,December,52,29,Thursday,3,False,Winter,False,0.9,None,False
2022-12-30,2022,Q4,12,December,52,30,Friday,4,False,Winter,False,0.9,None,False
2022-12-31,2022,Q4,12,December,52,31,Saturday,5,True,Winter,False,0.9,None,False
2023-01-01,2023,Q1,1,January,52,1,Sunday,6,True,Winter,False,0.7,None,False
2023-01-02,2023,Q1,1,January,1,2,Monday,0,False,Winter,False,0.7,None,False
2023-01-03,2023,Q1,1,January,1,3,Tuesday,1,False,Winter,False,0.7,None,False
2023-01-04,2023,Q1,1,January,1,4,Wednesday,2,False,Winter,False,0.7,None,False
2023-01-05,2023,Q1,1,January,1,5,Thursday,3,False,Winter,False,0.7,None,False
2023-01-06,2023,Q1,1,January,1,6,Friday,4,False,Winter,False,0.7,None,False
2023-01-07,2023,Q1,1,January,1,7,Saturday,5,True,Winter,False,0.7,None,False
2023-01-08,2023,Q1,1,January,1,8,Sunday,6,True,Winter,False,0.7,None,False
2023-01-09,2023,Q1,1,January,2,9,Monday,0,False,Winter,False,0.7,None,False
2023-01-10,2023,Q1,1,January,2,10,Tuesday,1,False,Winter,False,0.7,None,False
2023-01-11,2023,Q1,1,January,2,11,Wednesday,2,False,Winter,False,0.7,None,False
2023-01-12,2023,Q1,1,January,2,12,Thursday,3,False,Winter,False,0.7,None,False
2023-01-13,2023,Q1,1,January,2,13,Friday,4,False,Winter,False,0.7,None,False
2023-01-14,2023,Q1,1,January,2,14,Saturday,5,True,Winter,False,0.7,None,False
2023-01-15,2023,Q1,1,January,2,15,Sunday,6,True,Winter,False,0.7,None,False
2023-01-16,2023,Q1,1,January,3,16,Monday,0,False,Winter,False,0.7,None,False
2023-01-17,2023,Q1,1,January,3,17,Tuesday,1,False,Winter,False,0.7,None,False
2023-01-18,2023,Q1,1,January,3,18,Wednesday,2,False,Winter,False,0.7,None,False
2023-01-19,2023,Q1,1,January,3,19,Thursday,3,False,Winter,False,0.7,None,False
2023-01-20,2023,Q1,1,January,3,20,Friday,4,False,Winter,False,0.7,None,False
2023-01-21,2023,Q1,1,January,3,21,Saturday,5,True,Winter,False,0.7,None,False
2023-01-22,2023,Q1,1,January,3,22,Sunday,6,True,Winter,False,0.7,None,False
2023-01-23,2023,Q1,1,January,4,23,Monday,0,False,Winter,False,0.7,None,False
2023-01-24,2023,Q1,1,January,4,24,Tuesday,1,False,Winter,False,0.7,None,False
2023-01-25,2023,Q1,1,January,4,25,Wednesday,2,False,Winter,False,0.7,None,False
2023-01-26,2023,Q1,1,January,4,26,Thursday,3,False,Winter,False,0.7,None,False
2023-01-27,2023,Q1,1,January,4,27,Friday,4,False,Winter,False,0.7,None,False
2023-01-28,2023,Q1,1,January,4,28,Saturday,5,True,Winter,False,0.7,None,False
2023-01-29,2023,Q1,1,January,4,29,Sunday,6,True,Winter,False,0.7,None,False
2023-01-30,2023,Q1,1,January,5,30,Monday,0,False,Winter,False,0.7,None,False
2023-01-31,2023,Q1,1,January,5,31,Tuesday,1,False,Winter,False,0.7,None,False
2023-02-01,2023,Q1,2,February,5,1,Wednesday,2,False,Winter,False,0.9,None,False
2023-02-02,2023,Q1,2,February,5,2,Thursday,3,False,Winter,False,0.9,None,False
2023-02-03,2023,Q1,2,February,5,3,Friday,4,False,Winter,False,0.9,None,False
2023-02-04,2023,Q1,2,February,5,4,Saturday,5,True,Winter,False,0.9,None,False
2023-02-05,2023,Q1,2,February,5,5,Sunday,6,True,Winter,False,0.9,None,False
2023-02-06,2023,Q1,2,February,6,6,Monday,0,False,Winter,False,0.9,None,False
2023-02-07,2023,Q1,2,February,6,7,Tuesday,1,False,Winter,False,0.9,None,False
2023-02-08,2023,Q1,2,February,6,8,Wednesday,2,False,Winter,False,0.9,None,False
2023-02-09,2023,Q1,2,February,6,9,Thursday,3,False,Winter,False,0.9,None,False
2023-02-10,2023,Q1,2,February,6,10,Friday,4,False,Winter,False,0.9,None,False
2023-02-11,2023,Q1,2,February,6,11,Saturday,5,True,Winter,False,0.9,None,False
2023-02-12,2023,Q1,2,February,6,12,Sunday,6,True,Winter,False,0.9,None,False
2023-02-13,2023,Q1,2,February,7,13,Monday,0,False,Winter,False,0.9,None,False
2023-02-14,2023,Q1,2,February,7,14,Tuesday,1,False,Winter,False,0.9,None,False
2023-02-15,2023,Q1,2,February,7,15,Wednesday,2,False,Winter,False,0.9,None,False
2023-02-16,2023,Q1,2,February,7,16,Thursday,3,False,Winter,False,0.9,None,False
2023-02-17,2023,Q1,2,February,7,17,Friday,4,False,Winter,False,0.9,None,False
2023-02-18,2023,Q1,2,February,7,18,Saturday,5,True,Winter,False,0.9,None,False
2023-02-19,2023,Q1,2,February,7,19,Sunday,6,True,Winter,False,0.9,None,False
2023-02-20,2023,Q1,2,February,8,20,Monday,0,False,Winter,False,0.9,None,False
2023-02-21,2023,Q1,2,February,8,21,Tuesday,1,False,Winter,False,0.9,None,False
2023-02-22,2023,Q1,2,February,8,22,Wednesday,2,False,Winter,False,0.9,None,False
2023-02-23,2023,Q1,2,February,8,23,Thursday,3,False,Winter,False,0.9,None,False
2023-02-24,2023,Q1,2,February,8,24,Friday,4,False,Winter,False,0.9,None,False
2023-02-25,2023,Q1,2,February,8,25,Saturday,5,True,Winter,False,0.9,None,False
2023-02-26,2023,Q1,2,February,8,26,Sunday,6,True,Winter,False,0.9,None,False
2023-02-27,2023,Q1,2,February,9,27,Monday,0,False,Winter,False,0.9,None,False
2023-02-28,2023,Q1,2,February,9,28,Tuesday,1,False,Winter,False,0.9,None,False
2023-03-01,2023,Q1,3,March,9,1,Wednesday,2,False,Spring,True,1.2,Spring Sale,True
2023-03-02,2023,Q1,3,March,9,2,Thursday,3,False,Spring,True,1.2,Spring Sale,True
2023-03-03,2023,Q1,3,March,9,3,Friday,4,False,Spring,True,1.2,Spring Sale,True
2023-03-04,2023,Q1,3,March,9,4,Saturday,5,True,Spring,True,1.2,Spring Sale,True
2023-03-05,2023,Q1,3,March,9,5,Sunday,6,True,Spring,True,1.2,Spring Sale,True
2023-03-06,2023,Q1,3,March,10,6,Monday,0,False,Spring,True,1.2,Spring Sale,True
2023-03-07,2023,Q1,3,March,10,7,Tuesday,1,False,Spring,True,1.2,Spring Sale,True
2023-03-08,2023,Q1,3,March,10,8,Wednesday,2,False,Spring,True,1.2,Spring Sale,True
2023-03-09,2023,Q1,3,March,10,9,Thursday,3,False,Spring,True,1.2,Spring Sale,True
2023-03-10,2023,Q1,3,March,10,10,Friday,4,False,Spring,True,1.2,Spring Sale,True
2023-03-11,2023,Q1,3,March,10,11,Saturday,5,True,Spring,True,1.2,Spring Sale,True
2023-03-12,2023,Q1,3,March,10,12,Sunday,6,True,Spring,True,1.2,Spring Sale,True
2023-03-13,2023,Q1,3,March,11,13,Monday,0,False,Spring,True,1.2,Spring Sale,True
2023-03-14,2023,Q1,3,March,11,14,Tuesday,1,False,Spring,True,1.2,Spring Sale,True
2023-03-15,2023,Q1,3,March,11,15,Wednesday,2,False,Spring,True,1.2,Spring Sale,True
2023-03-16,2023,Q1,3,March,11,16,Thursday,3,False,Spring,True,1.2,None,False
2023-03-17,2023,Q1,3,March,11,17,Friday,4,False,Spring,True,1.2,None,False
2023-03-18,2023,Q1,3,March,11,18,Saturday,5,True,Spring,True,1.2,None,False
2023-03-19,2023,Q1,3,March,11,19,Sunday,6,True,Spring,True,1.2,None,False
2023-03-20,2023,Q1,3,March,12,20,Monday,0,False,Spring,True,1.2,None,False
2023-03-21,2023,Q1,3,March,12,21,Tuesday,1,False,Spring,True,1.2,None,False
2023-03-22,2023,Q1,3,March,12,22,Wednesday,2,False,Spring,True,1.2,None,False
2023-03-23,2023,Q1,3,March,12,23,Thursday,3,False,Spring,True,1.2,None,False
2023-03-24,2023,Q1,3,March,12,24,Friday,4,False,Spring,True,1.2,None,False
2023-03-25,2023,Q1,3,March,12,25,Saturday,5,True,Spring,True,1.2,None,False
2023-03-26,2023,Q1,3,March,12,26,Sunday,6,True,Spring,True,1.2,None,False
2023-03-27,2023,Q1,3,March,13,27,Monday,0,False,Spring,True,1.2,None,False
2023-03-28,2023,Q1,3,March,13,28,Tuesday,1,False,Spring,True,1.2,None,False
2023-03-29,2023,Q1,3,March,13,29,Wednesday,2,False,Spring,True,1.2,None,False
2023-03-30,2023,Q1,3,March,13,30,Thursday,3,False,Spring,True,1.2,None,False
2023-03-31,2023,Q1,3,March,13,31,Friday,4,False,Spring,True,1.2,None,False
2023-04-01,2023,Q2,4,April,13,1,Saturday,5,True,Spring,True,1.5,None,False
2023-04-02,2023,Q2,4,April,13,2,Sunday,6,True,Spring,True,1.5,None,False
2023-04-03,2023,Q2,4,April,14,3,Monday,0,False,Spring,True,1.5,None,False
2023-04-04,2023,Q2,4,April,14,4,Tuesday,1,False,Spring,True,1.5,None,False
2023-04-05,2023,Q2,4,April,14,5,Wednesday,2,False,Spring,True,1.5,None,False
2023-04-06,2023,Q2,4,April,14,6,Thursday,3,False,Spring,True,1.5,None,False
2023-04-07,2023,Q2,4,April,14,7,Friday,4,False,Spring,True,1.5,None,False
2023-04-08,2023,Q2,4,April,14,8,Saturday,5,True,Spring,True,1.5,None,False
2023-04-09,2023,Q2,4,April,14,9,Sunday,6,True,Spring,True,1.5,None,False
2023-04-10,2023,Q2,4,April,15,10,Monday,0,False,Spring,True,1.5,None,False
2023-04-11,2023,Q2,4,April,15,11,Tuesday,1,False,Spring,True,1.5,None,False
2023-04-12,2023,Q2,4,April,15,12,Wednesday,2,False,Spring,True,1.5,None,False
2023-04-13,2023,Q2,4,April,15,13,Thursday,3,False,Spring,True,1.5,None,False
2023-04-14,2023,Q2,4,April,15,14,Friday,4,False,Spring,True,1.5,None,False
2023-04-15,2023,Q2,4,April,15,15,Saturday,5,True,Spring,True,1.5,None,False
2023-04-16,2023,Q2,4,April,15,16,Sunday,6,True,Spring,True,1.5,None,False
2023-04-17,2023,Q2,4,April,16,17,Monday,0,False,Spring,True,1.5,None,False
2023-04-18,2023,Q2,4,April,16,18,Tuesday,1,False,Spring,True,1.5,None,False
2023-04-19,2023,Q2,4,April,16,19,Wednesday,2,False,Spring,True,1.5,None,False
2023-04-20,2023,Q2,4,April,16,20,Thursday,3,False,Spring,True,1.5,None,False
2023-04-21,2023,Q2,4,April,16,21,Friday,4,False,Spring,True,1.5,None,False
2023-04-22,2023,Q2,4,April,16,22,Saturday,5,True,Spring,True,1.5,None,False
2023-04-23,2023,Q2,4,April,16,23,Sunday,6,True,Spring,True,1.5,None,False
2023-04-24,2023,Q2,4,April,17,24,Monday,0,False,Spring,True,1.5,None,False
2023-04-25,2023,Q2,4,April,17,25,Tuesday,1,False,Spring,True,1.5,None,False
2023-04-26,2023,Q2,4,April,17,26,Wednesday,2,False,Spring,True,1.5,None,False
2023-04-27,2023,Q2,4,April,17,27,Thursday,3,False,Spring,True,1.5,None,False
2023-04-28,2023,Q2,4,April,17,28,Friday,4,False,Spring,True,1.5,None,False
2023-04-29,2023,Q2,4,April,17,29,Saturday,5,True,Spring,True,1.5,None,False
2023-04-30,2023,Q2,4,April,17,30,Sunday,6,True,Spring,True,1.5,None,False
2023-05-01,2023,Q2,5,May,18,1,Monday,0,False,Spring,True,1.6,None,False
2023-05-02,2023,Q2,5,May,18,2,Tuesday,1,False,Spring,True,1.6,None,False
2023-05-03,2023,Q2,5,May,18,3,Wednesday,2,False,Spring,True,1.6,None,False
2023-05-04,2023,Q2,5,May,18,4,Thursday,3,False,Spring,True,1.6,None,False
2023-05-05,2023,Q2,5,May,18,5,Friday,4,False,Spring,True,1.6,None,False
2023-05-06,2023,Q2,5,May,18,6,Saturday,5,True,Spring,True,1.6,None,False
2023-05-07,2023,Q2,5,May,18,7,Sunday,6,True,Spring,True,1.6,None,False
2023-05-08,2023,Q2,5,May,19,8,Monday,0,False,Spring,True,1.6,None,False
2023-05-09,2023,Q2,5,May,19,9,Tuesday,1,False,Spring,True,1.6,None,False
2023-05-10,2023,Q2,5,May,19,10,Wednesday,2,False,Spring,True,1.6,None,False
2023-05-11,2023,Q2,5,May,19,11,Thursday,3,False,Spring,True,1.6,None,False
2023-05-12,2023,Q2,5,May,19,12,Friday,4,False,Spring,True,1.6,None,False
2023-05-13,2023,Q2,5,May,19,13,Saturday,5,True,Spring,True,1.6,None,False
2023-05-14,2023,Q2,5,May,19,14,Sunday,6,True,Spring,True,1.6,None,False
2023-05-15,2023,Q2,5,May,20,15,Monday,0,False,Spring,True,1.6,None,False
2023-05-16,2023,Q2,5,May,20,16,Tuesday,1,False,Spring,True,1.6,None,False
2023-05-17,2023,Q2,5,May,20,17,Wednesday,2,False,Spring,True,1.6,None,False
2023-05-18,2023,Q2,5,May,20,18,Thursday,3,False,Spring,True,1.6,None,False
2023-05-19,2023,Q2,5,May,20,19,Friday,4,False,Spring,True,1.6,None,False
2023-05-20,2023,Q2,5,May,20,20,Saturday,5,True,Spring,True,1.6,None,False
2023-05-21,2023,Q2,5,May,20,21,Sunday,6,True,Spring,True,1.6,None,False
2023-05-22,2023,Q2,5,May,21,22,Monday,0,False,Spring,True,1.6,None,False
2023-05-23,2023,Q2,5,May,21,23,Tuesday,1,False,Spring,True,1.6,None,False
2023-05-24,2023,Q2,5,May,21,24,Wednesday,2,False,Spring,True,1.6,None,False
2023-05-25,2023,Q2,5,May,21,25,Thursday,3,False,Spring,True,1.6,Memorial Day,True
2023-05-26,2023,Q2,5,May,21,26,Friday,4,False,Spring,True,1.6,Memorial Day,True
2023-05-27,2023,Q2,5,May,21,27,Saturday,5,True,Spring,True,1.6,Memorial Day,True
2023-05-28,2023,Q2,5,May,21,28,Sunday,6,True,Spring,True,1.6,Memorial Day,True
2023-05-29,2023,Q2,5,May,22,29,Monday,0,False,Spring,True,1.6,Memorial Day,True
2023-05-30,2023,Q2,5,May,22,30,Tuesday,1,False,Spring,True,1.6,Memorial Day,True
2023-05-31,2023,Q2,5,May,22,31,Wednesday,2,False,Spring,True,1.6,Memorial Day,True
2023-06-01,2023,Q2,6,June,22,1,Thursday,3,False,Summer,True,1.4,None,False
2023-06-02,2023,Q2,6,June,22,2,Friday,4,False,Summer,True,1.4,None,False
2023-06-03,2023,Q2,6,June,22,3,Saturday,5,True,Summer,True,1.4,None,False
2023-06-04,2023,Q2,6,June,22,4,Sunday,6,True,Summer,True,1.4,None,False
2023-06-05,2023,Q2,6,June,23,5,Monday,0,False,Summer,True,1.4,None,False
2023-06-06,2023,Q2,6,June,23,6,Tuesday,1,False,Summer,True,1.4,None,False
2023-06-07,2023,Q2,6,June,23,7,Wednesday,2,False,Summer,True,1.4,None,False
2023-06-08,2023,Q2,6,June,23,8,Thursday,3,False,Summer,True,1.4,None,False
2023-06-09,2023,Q2,6,June,23,9,Friday,4,False,Summer,True,1.4,None,False
2023-06-10,2023,Q2,6,June,23,10,Saturday,5,True,Summer,True,1.4,None,False
2023-06-11,2023,Q2,6,June,23,11,Sunday,6,True,Summer,True,1.4,None,False
2023-06-12,2023,Q2,6,June,24,12,Monday,0,False,Summer,True,1.4,None,False
2023-06-13,2023,Q2,6,June,24,13,Tuesday,1,False,Summer,True,1.4,None,False
2023-06-14,2023,Q2,6,June,24,14,Wednesday,2,False,Summer,True,1.4,None,False
2023-06-15,2023,Q2,6,June,24,15,Thursday,3,False,Summer,True,1.4,None,False
2023-06-16,2023,Q2,6,June,24,16,Friday,4,False,Summer,True,1.4,None,False
2023-06-17,2023,Q2,6,June,24,17,Saturday,5,True,Summer,True,1.4,None,False
2023-06-18,2023,Q2,6,June,24,18,Sunday,6,True,Summer,True,1.4,None,False
2023-06-19,2023,Q2,6,June,25,19,Monday,0,False,Summer,True,1.4,None,False
2023-06-20,2023,Q2,6,June,25,20,Tuesday,1,False,Summer,True,1.4,None,False
2023-06-21,2023,Q2,6,June,25,21,Wednesday,2,False,Summer,True,1.4,None,False
2023-06-22,2023,Q2,6,June,25,22,Thursday,3,False,Summer,True,1.4,None,False
2023-06-23,2023,Q2,6,June,25,23,Friday,4,False,Summer,True,1.4,None,False
2023-06-24,2023,Q2,6,June,25,24,Saturday,5,True,Summer,True,1.4,None,False
2023-06-25,2023,Q2,6,June,25,25,Sunday,6,True,Summer,True,1.4,None,False
2023-06-26,2023,Q2,6,June,26,26,Monday,0,False,Summer,True,1.4,None,False
2023-06-27,2023,Q2,6,June,26,27,Tuesday,1,False,Summer,True,1.4,None,False
2023-06-28,2023,Q2,6,June,26,28,Wednesday,2,False,Summer,True,1.4,None,False
2023-06-29,2023,Q2,6,June,26,29,Thursday,3,False,Summer,True,1.4,None,False
2023-06-30,2023,Q2,6,June,26,30,Friday,4,False,Summer,True,1.4,None,False
2023-07-01,2023,Q3,7,July,26,1,Saturday,5,True,Summer,False,1.2,None,False
2023-07-02,2023,Q3,7,July,26,2,Sunday,6,True,Summer,False,1.2,None,False
2023-07-03,2023,Q3,7,July,27,3,Monday,0,False,Summer,False,1.2,None,False
2023-07-04,2023,Q3,7,July,27,4,Tuesday,1,False,Summer,False,1.2,None,False
2023-07-05,2023,Q3,7,July,27,5,Wednesday,2,False,Summer,False,1.2,None,False
2023-07-06,2023,Q3,7,July,27,6,Thursday,3,False,Summer,False,1.2,None,False
2023-07-07,2023,Q3,7,July,27,7,Friday,4,False,Summer,False,1.2,None,False
2023-07-08,2023,Q3,7,July,27,8,Saturday,5,True,Summer,False,1.2,None,False
2023-07-09,2023,Q3,7,July,27,9,Sunday,6,True,Summer,False,1.2,None,False
2023-07-10,2023,Q3,7,July,28,10,Monday,0,False,Summer,False,1.2,None,False
2023-07-11,2023,Q3,7,July,28,11,Tuesday,1,False,Summer,False,1.2,None,False
2023-07-12,2023,Q3,7,July,28,12,Wednesday,2,False,Summer,False,1.2,None,False
2023-07-13,2023,Q3,7,July,28,13,Thursday,3,False,Summer,False,1.2,None,False
2023-07-14,2023,Q3,7,July,28,14,Friday,4,False,Summer,False,1.2,None,False
2023-07-15,2023,Q3,7,July,28,15,Saturday,5,True,Summer,False,1.2,None,False
2023-07-16,2023,Q3,7,July,28,16,Sunday,6,True,Summer,False,1.2,None,False
2023-07-17,2023,Q3,7,July,29,17,Monday,0,False,Summer,False,1.2,None,False
2023-07-18,2023,Q3,7,July,29,18,Tuesday,1,False,Summer,False,1.2,None,False
2023-07-19,2023,Q3,7,July,29,19,Wednesday,2,False,Summer,False,1.2,None,False
2023-07-20,2023,Q3,7,July,29,20,Thursday,3,False,Summer,False,1.2,None,False
2023-07-21,2023,Q3,7,July,29,21,Friday,4,False,Summer,False,1.2,None,False
2023-07-22,2023,Q3,7,July,29,22,Saturday,5,True,Summer,False,1.2,None,False
2023-07-23,2023,Q3,7,July,29,23,Sunday,6,True,Summer,False,1.2,None,False
2023-07-24,2023,Q3,7,July,30,24,Monday,0,False,Summer,False,1.2,None,False
2023-07-25,2023,Q3,7,July,30,25,Tuesday,1,False,Summer,False,1.2,None,False
2023-07-26,2023,Q3,7,July,30,26,Wednesday,2,False,Summer,False,1.2,None,False
2023-07-27,2023,Q3,7,July,30,27,Thursday,3,False,Summer,False,1.2,None,False
2023-07-28,2023,Q3,7,July,30,28,Friday,4,False,Summer,False,1.2,None,False
2023-07-29,2023,Q3,7,July,30,29,Saturday,5,True,Summer,False,1.2,None,False
2023-07-30,2023,Q3,7,July,30,30,Sunday,6,True,Summer,False,1.2,None,False
2023-07-31,2023,Q3,7,July,31,31,Monday,0,False,Summer,False,1.2,None,False
2023-08-01,2023,Q3,8,August,31,1,Tuesday,1,False,Summer,False,1.0,None,False
2023-08-02,2023,Q3,8,August,31,2,Wednesday,2,False,Summer,False,1.0,None,False
2023-08-03,2023,Q3,8,August,31,3,Thursday,3,False,Summer,False,1.0,None,False
2023-08-04,2023,Q3,8,August,31,4,Friday,4,False,Summer,False,1.0,None,False
2023-08-05,2023,Q3,8,August,31,5,Saturday,5,True,Summer,False,1.0,None,False
2023-08-06,2023,Q3,8,August,31,6,Sunday,6,True,Summer,False,1.0,None,False
2023-08-07,2023,Q3,8,August,32,7,Monday,0,False,Summer,False,1.0,None,False
2023-08-08,2023,Q3,8,August,32,8,Tuesday,1,False,Summer,False,1.0,None,False
2023-08-09,2023,Q3,8,August,32,9,Wednesday,2,False,Summer,False,1.0,None,False
2023-08-10,2023,Q3,8,August,32,10,Thursday,3,False,Summer,False,1.0,None,False
2023-08-11,2023,Q3,8,August,32,11,Friday,4,False,Summer,False,1.0,None,False
2023-08-12,2023,Q3,8,August,32,12,Saturday,5,True,Summer,False,1.0,None,False
2023-08-13,2023,Q3,8,August,32,13,Sunday,6,True,Summer,False,1.0,None,False
2023-08-14,2023,Q3,8,August,33,14,Monday,0,False,Summer,False,1.0,None,False
2023-08-15,2023,Q3,8,August,33,15,Tuesday,1,False,Summer,False,1.0,None,False
2023-08-16,2023,Q3,8,August,33,16,Wednesday,2,False,Summer,False,1.0,None,False
2023-08-17,2023,Q3,8,August,33,17,Thursday,3,False,Summer,False,1.0,None,False
2023-08-18,2023,Q3,8,August,33,18,Friday,4,False,Summer,False,1.0,None,False
2023-08-19,2023,Q3,8,August,33,19,Saturday,5,True,Summer,False,1.0,None,False
2023-08-20,2023,Q3,8,August,33,20,Sunday,6,True,Summer,False,1.0,None,False
2023-08-21,2023,Q3,8,August,34,21,Monday,0,False,Summer,False,1.0,None,False
2023-08-22,2023,Q3,8,August,34,22,Tuesday,1,False,Summer,False,1.0,None,False
2023-08-23,2023,Q3,8,August,34,23,Wednesday,2,False,Summer,False,1.0,None,False
2023-08-24,2023,Q3,8,August,34,24,Thursday,3,False,Summer,False,1.0,None,False
2023-08-25,2023,Q3,8,August,34,25,Friday,4,False,Summer,False,1.0,None,False
2023-08-26,2023,Q3,8,August,34,26,Saturday,5,True,Summer,False,1.0,None,False
2023-08-27,2023,Q3,8,August,34,27,Sunday,6,True,Summer,False,1.0,None,False
2023-08-28,2023,Q3,8,August,35,28,Monday,0,False,Summer,False,1.0,None,False
2023-08-29,2023,Q3,8,August,35,29,Tuesday,1,False,Summer,False,1.0,None,False
2023-08-30,2023,Q3,8,August,35,30,Wednesday,2,False,Summer,False,1.0,None,False
2023-08-31,2023,Q3,8,August,35,31,Thursday,3,False,Summer,False,1.0,None,False
2023-09-01,2023,Q3,9,September,35,1,Friday,4,False,Fall,False,1.05,Labor Day,True
2023-09-02,2023,Q3,9,September,35,2,Saturday,5,True,Fall,False,1.05,Labor Day,True
2023-09-03,2023,Q3,9,September,35,3,Sunday,6,True,Fall,False,1.05,Labor Day,True
