snapshot_date,product_id,on_hand,allocated,available
2022-08-28,1197,13,0,13
2022-08-28,1198,39,0,39
2022-08-28,1199,33,0,33
2022-08-28,1200,35,0,35
2022-08-28,1201,30,0,30
2022-08-28,1202,46,0,46
2022-08-28,1203,28,0,28
2022-08-28,1204,40,0,40
2022-08-28,1205,65,0,65
2022-08-28,1206,19,0,19
2022-08-28,1207,16,0,16
2022-08-28,1208,66,0,66
2022-08-28,1209,43,0,43
2022-08-28,1210,16,0,16
2022-08-29,1001,48,0,48
2022-08-29,1002,71,0,71
2022-08-29,1003,56,0,56
2022-08-29,1004,60,0,60
2022-08-29,1005,68,0,68
2022-08-29,1006,54,0,54
2022-08-29,1007,4,0,4
2022-08-29,1008,0,0,0
2022-08-29,1009,42,0,42
2022-08-29,1010,0,0,0
2022-08-29,1011,62,0,62
2022-08-29,1012,31,0,31
2022-08-29,1013,58,0,58
2022-08-29,1014,0,0,0
2022-08-29,1015,0,0,0
2022-08-29,1016,44,0,44
2022-08-29,1017,0,0,0
2022-08-29,1018,58,0,58
2022-08-29,1019,0,0,0
2022-08-29,1020,0,0,0
2022-08-29,1021,0,0,0
2022-08-29,1022,33,0,33
2022-08-29,1023,18,0,18
2022-08-29,1024,0,0,0
2022-08-29,1025,55,0,55
2022-08-29,1026,33,0,33
2022-08-29,1027,55,0,55
2022-08-29,1028,57,0,57
2022-08-29,1029,50,0,50
2022-08-29,1030,62,0,62
2022-08-29,1031,22,0,22
2022-08-29,1032,4,0,4
2022-08-29,1033,19,0,19
2022-08-29,1034,32,0,32
2022-08-29,1035,28,0,28
2022-08-29,1036,17,0,17
2022-08-29,1037,36,0,36
2022-08-29,1038,19,0,19
2022-08-29,1039,46,0,46
2022-08-29,1040,50,0,50
2022-08-29,1041,39,0,39
2022-08-29,1042,41,0,41
2022-08-29,1043,31,0,31
2022-08-29,1044,28,0,28
2022-08-29,1045,53,0,53
2022-08-29,1046,58,0,58
2022-08-29,1047,52,0,52
2022-08-29,1048,0,0,0
2022-08-29,1049,58,0,58
2022-08-29,1050,54,0,54
2022-08-29,1051,27,0,27
2022-08-29,1052,7,0,7
2022-08-29,1053,58,0,58
2022-08-29,1054,58,0,58
2022-08-29,1055,38,0,38
2022-08-29,1056,39,0,39
2022-08-29,1057,36,0,36
2022-08-29,1058,27,0,27
2022-08-29,1059,21,0,21
2022-08-29,1060,36,0,36
2022-08-29,1061,19,0,19
2022-08-29,1062,27,0,27
2022-08-29,1063,60,0,60
2022-08-29,1064,4,0,4
2022-08-29,1065,33,0,33
2022-08-29,1066,38,0,38
2022-08-29,1067,0,0,0
2022-08-29,1068,19,0,19
2022-08-29,1069,5,0,5
2022-08-29,1070,0,0,0
2022-08-29,1071,0,0,0
2022-08-29,1072,38,0,38
2022-08-29,1073,29,0,29
2022-08-29,1074,0,0,0
2022-08-29,1075,7,0,7
2022-08-29,1076,18,0,18
2022-08-29,1077,55,0,55
2022-08-29,1078,19,0,19
2022-08-29,1079,0,0,0
2022-08-29,1080,3,0,3
2022-08-29,1081,24,0,24
2022-08-29,1082,10,0,10
2022-08-29,1083,8,0,8
2022-08-29,1084,23,0,23
2022-08-29,1085,61,0,61
2022-08-29,1086,23,0,23
2022-08-29,1087,7,0,7
2022-08-29,1088,20,0,20
2022-08-29,1089,0,0,0
2022-08-29,1090,0,0,0
2022-08-29,1091,22,0,22
2022-08-29,1092,27,0,27
2022-08-29,1093,18,0,18
2022-08-29,1094,30,0,30
2022-08-29,1095,31,0,31
2022-08-29,1096,45,0,45
2022-08-29,1097,0,0,0
2022-08-29,1098,14,0,14
2022-08-29,1099,4,0,4
2022-08-29,1100,18,0,18
2022-08-29,1101,25,0,25
2022-08-29,1102,11,0,11
2022-08-29,1103,0,0,0
2022-08-29,1104,16,0,16
2022-08-29,1105,35,0,35
2022-08-29,1106,0,0,0
2022-08-29,1107,28,0,28
2022-08-29,1108,23,0,23
2022-08-29,1109,0,0,0
2022-08-29,1110,0,0,0
2022-08-29,1111,31,0,31
2022-08-29,1112,0,0,0
2022-08-29,1113,1,0,1
2022-08-29,1114,33,0,33
2022-08-29,1115,0,0,0
2022-08-29,1116,23,0,23
2022-08-29,1117,0,0,0
2022-08-29,1118,35,0,35
2022-08-29,1119,0,0,0
2022-08-29,1120,3,0,3
2022-08-29,1121,52,0,52
2022-08-29,1122,62,0,62
2022-08-29,1123,42,0,42
2022-08-29,1124,46,0,46
2022-08-29,1125,53,0,53
2022-08-29,1126,53,0,53
2022-08-29,1127,25,0,25
2022-08-29,1128,40,0,40
2022-08-29,1129,37,0,37
2022-08-29,1130,29,0,29
2022-08-29,1131,21,0,21
2022-08-29,1132,36,0,36
2022-08-29,1133,27,0,27
2022-08-29,1134,18,0,18
2022-08-29,1135,0,0,0
2022-08-29,1136,0,0,0
2022-08-29,1137,0,0,0
2022-08-29,1138,0,0,0
2022-08-29,1139,0,0,0
2022-08-29,1140,0,0,0
2022-08-29,1141,56,0,56
2022-08-29,1142,48,0,48
2022-08-29,1143,0,0,0
2022-08-29,1144,0,0,0
2022-08-29,1145,58,0,58
2022-08-29,1146,29,0,29
2022-08-29,1147,56,0,56
2022-08-29,1148,27,0,27
2022-08-29,1149,46,0,46
2022-08-29,1150,47,0,47
2022-08-29,1151,30,0,30
2022-08-29,1152,27,0,27
2022-08-29,1153,25,0,25
2022-08-29,1154,24,0,24
2022-08-29,1155,24,0,24
2022-08-29,1156,25,0,25
2022-08-29,1157,40,0,40
2022-08-29,1158,47,0,47
2022-08-29,1159,38,0,38
2022-08-29,1160,42,0,42
2022-08-29,1161,52,0,52
2022-08-29,1162,52,0,52
2022-08-29,1163,0,0,0
2022-08-29,1164,50,0,50
2022-08-29,1165,0,0,0
2022-08-29,1166,50,0,50
2022-08-29,1167,53,0,53
2022-08-29,1168,0,0,0
2022-08-29,1169,45,0,45
2022-08-29,1170,6,0,6
2022-08-29,1171,50,0,50
2022-08-29,1172,7,0,7
2022-08-29,1173,62,0,62
2022-08-29,1174,63,0,63
2022-08-29,1175,29,0,29
2022-08-29,1176,41,0,41
2022-08-29,1177,32,0,32
2022-08-29,1178,45,0,45
2022-08-29,1179,44,0,44
2022-08-29,1180,41,0,41
2022-08-29,1181,25,0,25
2022-08-29,1182,36,0,36
2022-08-29,1183,23,0,23
2022-08-29,1184,34,0,34
2022-08-29,1185,26,0,26
2022-08-29,1186,26,0,26
2022-08-29,1187,72,0,72
2022-08-29,1188,60,0,60
2022-08-29,1189,78,0,78
2022-08-29,1190,67,0,67
2022-08-29,1191,65,0,65
2022-08-29,1192,71,0,71
2022-08-29,1193,31,0,31
2022-08-29,1194,36,0,36
2022-08-29,1195,29,0,29
2022-08-29,1196,22,0,22
2022-08-29,1197,13,0,13
2022-08-29,1198,38,0,38
2022-08-29,1199,33,0,33
2022-08-29,1200,35,0,35
2022-08-29,1201,28,0,28
2022-08-29,1202,45,0,45
2022-08-29,1203,28,0,28
2022-08-29,1204,40,0,40
2022-08-29,1205,65,0,65
2022-08-29,1206,18,0,18
2022-08-29,1207,16,0,16
2022-08-29,1208,66,0,66
2022-08-29,1209,43,0,43
2022-08-29,1210,16,0,16
2022-08-30,1001,47,0,47
2022-08-30,1002,71,0,71
2022-08-30,1003,56,0,56
2022-08-30,1004,60,0,60
2022-08-30,1005,68,0,68
2022-08-30,1006,54,0,54
2022-08-30,1007,4,0,4
2022-08-30,1008,0,0,0
2022-08-30,1009,42,0,42
2022-08-30,1010,0,0,0
2022-08-30,1011,59,0,59
2022-08-30,1012,31,0,31
2022-08-30,1013,58,0,58
2022-08-30,1014,0,0,0
2022-08-30,1015,0,0,0
2022-08-30,1016,42,0,42
2022-08-30,1017,0,0,0
2022-08-30,1018,53,0,53
2022-08-30,1019,0,0,0
2022-08-30,1020,0,0,0
2022-08-30,1021,0,0,0
2022-08-30,1022,33,0,33
2022-08-30,1023,18,0,18
2022-08-30,1024,0,0,0
2022-08-30,1025,52,0,52
2022-08-30,1026,29,0,29
2022-08-30,1027,53,0,53
2022-08-30,1028,57,0,57
2022-08-30,1029,44,0,44
2022-08-30,1030,62,0,62
2022-08-30,1031,22,0,22
2022-08-30,1032,4,0,4
2022-08-30,1033,19,0,19
2022-08-30,1034,32,0,32
2022-08-30,1035,28,0,28
2022-08-30,1036,17,0,17
2022-08-30,1037,36,0,36
2022-08-30,1038,19,0,19
2022-08-30,1039,46,0,46
2022-08-30,1040,50,0,50
2022-08-30,1041,39,0,39
2022-08-30,1042,41,0,41
2022-08-30,1043,30,0,30
2022-08-30,1044,27,0,27
2022-08-30,1045,53,0,53
2022-08-30,1046,56,0,56
2022-08-30,1047,52,0,52
2022-08-30,1048,0,0,0
2022-08-30,1049,57,0,57
2022-08-30,1050,54,0,54
2022-08-30,1051,27,0,27
2022-08-30,1052,6,0,6
2022-08-30,1053,58,0,58
2022-08-30,1054,58,0,58
2022-08-30,1055,38,0,38
2022-08-30,1056,39,0,39
2022-08-30,1057,36,0,36
2022-08-30,1058,27,0,27
2022-08-30,1059,21,0,21
2022-08-30,1060,36,0,36
2022-08-30,1061,19,0,19
2022-08-30,1062,27,0,27
2022-08-30,1063,60,0,60
2022-08-30,1064,4,0,4
2022-08-30,1065,33,0,33
2022-08-30,1066,38,0,38
2022-08-30,1067,0,0,0
2022-08-30,1068,19,0,19
2022-08-30,1069,5,0,5
2022-08-30,1070,0,0,0
2022-08-30,1071,0,0,0
2022-08-30,1072,38,0,38
2022-08-30,1073,28,0,28
2022-08-30,1074,0,0,0
2022-08-30,1075,0,0,0
2022-08-30,1076,15,0,15
2022-08-30,1077,53,0,53
2022-08-30,1078,19,0,19
2022-08-30,1079,0,0,0
2022-08-30,1080,3,0,3
2022-08-30,1081,19,0,19
2022-08-30,1082,5,0,5
2022-08-30,1083,6,0,6
2022-08-30,1084,18,0,18
2022-08-30,1085,61,0,61
2022-08-30,1086,23,0,23
2022-08-30,1087,6,0,6
2022-08-30,1088,20,0,20
2022-08-30,1089,0,0,0
2022-08-30,1090,0,0,0
2022-08-30,1091,22,0,22
2022-08-30,1092,27,0,27
2022-08-30,1093,18,0,18
2022-08-30,1094,30,0,30
2022-08-30,1095,28,0,28
2022-08-30,1096,45,0,45
2022-08-30,1097,0,0,0
2022-08-30,1098,11,0,11
2022-08-30,1099,2,0,2
2022-08-30,1100,16,0,16
2022-08-30,1101,23,0,23
2022-08-30,1102,10,0,10
2022-08-30,1103,0,0,0
2022-08-30,1104,5,0,5
2022-08-30,1105,35,0,35
2022-08-30,1106,0,0,0
2022-08-30,1107,25,0,25
2022-08-30,1108,23,0,23
2022-08-30,1109,0,0,0
2022-08-30,1110,0,0,0
2022-08-30,1111,28,0,28
2022-08-30,1112,0,0,0
2022-08-30,1113,1,0,1
2022-08-30,1114,26,0,26
2022-08-30,1115,0,0,0
2022-08-30,1116,20,0,20
2022-08-30,1117,0,0,0
2022-08-30,1118,33,0,33
2022-08-30,1119,0,0,0
2022-08-30,1120,3,0,3
2022-08-30,1121,52,0,52
2022-08-30,1122,62,0,62
2022-08-30,1123,42,0,42
2022-08-30,1124,46,0,46
2022-08-30,1125,53,0,53
2022-08-30,1126,53,0,53
2022-08-30,1127,22,0,22
2022-08-30,1128,36,0,36
2022-08-30,1129,35,0,35
2022-08-30,1130,29,0,29
2022-08-30,1131,21,0,21
2022-08-30,1132,36,0,36
2022-08-30,1133,25,0,25
2022-08-30,1134,15,0,15
2022-08-30,1135,0,0,0
2022-08-30,1136,63,0,63
2022-08-30,1137,61,0,61
2022-08-30,1138,0,0,0
2022-08-30,1139,0,0,0
2022-08-30,1140,0,0,0
2022-08-30,1141,52,0,52
2022-08-30,1142,46,0,46
2022-08-30,1143,0,0,0
2022-08-30,1144,0,0,0
2022-08-30,1145,55,0,55
2022-08-30,1146,29,0,29
2022-08-30,1147,55,0,55
2022-08-30,1148,26,0,26
2022-08-30,1149,45,0,45
2022-08-30,1150,43,0,43
2022-08-30,1151,27,0,27
2022-08-30,1152,27,0,27
2022-08-30,1153,25,0,25
2022-08-30,1154,24,0,24
2022-08-30,1155,24,0,24
2022-08-30,1156,25,0,25
2022-08-30,1157,40,0,40
2022-08-30,1158,47,0,47
2022-08-30,1159,38,0,38
2022-08-30,1160,42,0,42
2022-08-30,1161,52,0,52
2022-08-30,1162,52,0,52
2022-08-30,1163,61,0,61
2022-08-30,1164,50,0,50
2022-08-30,1165,0,0,0
2022-08-30,1166,50,0,50
2022-08-30,1167,53,0,53
2022-08-30,1168,0,0,0
2022-08-30,1169,42,0,42
2022-08-30,1170,6,0,6
2022-08-30,1171,50,0,50
2022-08-30,1172,7,0,7
2022-08-30,1173,62,0,62
2022-08-30,1174,63,0,63
2022-08-30,1175,29,0,29
2022-08-30,1176,41,0,41
2022-08-30,1177,32,0,32
2022-08-30,1178,45,0,45
2022-08-30,1179,44,0,44
2022-08-30,1180,41,0,41
2022-08-30,1181,25,0,25
2022-08-30,1182,36,0,36
2022-08-30,1183,23,0,23
2022-08-30,1184,34,0,34
2022-08-30,1185,26,0,26
2022-08-30,1186,26,0,26
2022-08-30,1187,72,0,72
2022-08-30,1188,60,0,60
2022-08-30,1189,78,0,78
2022-08-30,1190,67,0,67
2022-08-30,1191,62,0,62
2022-08-30,1192,71,0,71
2022-08-30,1193,31,0,31
2022-08-30,1194,36,0,36
2022-08-30,1195,29,0,29
2022-08-30,1196,20,0,20
2022-08-30,1197,13,0,13
2022-08-30,1198,38,0,38
2022-08-30,1199,33,0,33
2022-08-30,1200,35,0,35
2022-08-30,1201,28,0,28
2022-08-30,1202,45,0,45
2022-08-30,1203,28,0,28
2022-08-30,1204,40,0,40
2022-08-30,1205,65,0,65
2022-08-30,1206,18,0,18
2022-08-30,1207,15,0,15
2022-08-30,1208,66,0,66
2022-08-30,1209,43,0,43
2022-08-30,1210,16,0,16
2022-08-31,1001,46,0,46
2022-08-31,1002,71,0,71
2022-08-31,1003,56,0,56
2022-08-31,1004,60,0,60
2022-08-31,1005,68,0,68
2022-08-31,1006,54,0,54
2022-08-31,1007,4,0,4
2022-08-31,1008,0,0,0
2022-08-31,1009,40,0,40
2022-08-31,1010,0,0,0
2022-08-31,1011,58,0,58
2022-08-31,1012,29,0,29
2022-08-31,1013,58,0,58
2022-08-31,1014,0,0,0
2022-08-31,1015,0,0,0
2022-08-31,1016,42,0,42
2022-08-31,1017,0,0,0
2022-08-31,1018,52,0,52
2022-08-31,1019,0,0,0
2022-08-31,1020,0,0,0
2022-08-31,1021,0,0,0
2022-08-31,1022,33,0,33
2022-08-31,1023,16,0,16
2022-08-31,1024,0,0,0
2022-08-31,1025,49,0,49
2022-08-31,1026,29,0,29
2022-08-31,1027,53,0,53
2022-08-31,1028,57,0,57
2022-08-31,1029,44,0,44
2022-08-31,1030,62,0,62
2022-08-31,1031,22,0,22
2022-08-31,1032,4,0,4
2022-08-31,1033,19,0,19
2022-08-31,1034,30,0,30
2022-08-31,1035,28,0,28
2022-08-31,1036,17,0,17
2022-08-31,1037,36,0,36
2022-08-31,1038,19,0,19
2022-08-31,1039,46,0,46
2022-08-31,1040,50,0,50
2022-08-31,1041,39,0,39
2022-08-31,1042,39,0,39
2022-08-31,1043,30,0,30
2022-08-31,1044,27,0,27
2022-08-31,1045,53,0,53
2022-08-31,1046,52,0,52
2022-08-31,1047,52,0,52
2022-08-31,1048,0,0,0
2022-08-31,1049,57,0,57
2022-08-31,1050,54,0,54
2022-08-31,1051,27,0,27
2022-08-31,1052,6,0,6
2022-08-31,1053,57,0,57
2022-08-31,1054,58,0,58
2022-08-31,1055,38,0,38
2022-08-31,1056,39,0,39
2022-08-31,1057,36,0,36
2022-08-31,1058,27,0,27
2022-08-31,1059,21,0,21
2022-08-31,1060,36,0,36
2022-08-31,1061,19,0,19
2022-08-31,1062,27,0,27
2022-08-31,1063,56,0,56
2022-08-31,1064,4,0,4
2022-08-31,1065,33,0,33
2022-08-31,1066,34,0,34
2022-08-31,1067,0,0,0
2022-08-31,1068,18,0,18
2022-08-31,1069,4,0,4
2022-08-31,1070,0,0,0
2022-08-31,1071,0,0,0
2022-08-31,1072,38,0,38
2022-08-31,1073,28,0,28
2022-08-31,1074,0,0,0
2022-08-31,1075,0,0,0
2022-08-31,1076,12,0,12
2022-08-31,1077,53,0,53
2022-08-31,1078,15,0,15
2022-08-31,1079,64,0,64
2022-08-31,1080,1,0,1
2022-08-31,1081,17,0,17
2022-08-31,1082,3,0,3
2022-08-31,1083,5,0,5
2022-08-31,1084,10,0,10
2022-08-31,1085,56,0,56
2022-08-31,1086,23,0,23
2022-08-31,1087,6,0,6
2022-08-31,1088,20,0,20
2022-08-31,1089,0,0,0
2022-08-31,1090,0,0,0
2022-08-31,1091,19,0,19
2022-08-31,1092,27,0,27
2022-08-31,1093,16,0,16
2022-08-31,1094,26,0,26
2022-08-31,1095,28,0,28
2022-08-31,1096,45,0,45
2022-08-31,1097,0,0,0
2022-08-31,1098,7,0,7
2022-08-31,1099,0,0,0
2022-08-31,1100,13,0,13
2022-08-31,1101,19,0,19
2022-08-31,1102,3,0,3
2022-08-31,1103,0,0,0
2022-08-31,1104,1,0,1
2022-08-31,1105,29,0,29
2022-08-31,1106,0,0,0
2022-08-31,1107,23,0,23
2022-08-31,1108,19,0,19
2022-08-31,1109,0,0,0
2022-08-31,1110,0,0,0
2022-08-31,1111,25,0,25
2022-08-31,1112,0,0,0
2022-08-31,1113,0,0,0
2022-08-31,1114,23,0,23
2022-08-31,1115,0,0,0
2022-08-31,1116,20,0,20
2022-08-31,1117,0,0,0
2022-08-31,1118,33,0,33
2022-08-31,1119,0,0,0
2022-08-31,1120,3,0,3
2022-08-31,1121,52,0,52
2022-08-31,1122,62,0,62
2022-08-31,1123,42,0,42
2022-08-31,1124,46,0,46
2022-08-31,1125,53,0,53
2022-08-31,1126,52,0,52
2022-08-31,1127,22,0,22
2022-08-31,1128,36,0,36
2022-08-31,1129,35,0,35
2022-08-31,1130,29,0,29
2022-08-31,1131,20,0,20
2022-08-31,1132,36,0,36
2022-08-31,1133,23,0,23
2022-08-31,1134,11,0,11
2022-08-31,1135,0,0,0
2022-08-31,1136,61,0,61
2022-08-31,1137,61,0,61
2022-08-31,1138,0,0,0
2022-08-31,1139,0,0,0
2022-08-31,1140,0,0,0
2022-08-31,1141,51,0,51
2022-08-31,1142,43,0,43
2022-08-31,1143,0,0,0
2022-08-31,1144,0,0,0
2022-08-31,1145,52,0,52
2022-08-31,1146,28,0,28
2022-08-31,1147,53,0,53
2022-08-31,1148,26,0,26
2022-08-31,1149,45,0,45
2022-08-31,1150,41,0,41
2022-08-31,1151,27,0,27
2022-08-31,1152,27,0,27
2022-08-31,1153,25,0,25
2022-08-31,1154,24,0,24
2022-08-31,1155,24,0,24
2022-08-31,1156,25,0,25
2022-08-31,1157,40,0,40
2022-08-31,1158,47,0,47
2022-08-31,1159,36,0,36
2022-08-31,1160,42,0,42
2022-08-31,1161,52,0,52
2022-08-31,1162,50,0,50
2022-08-31,1163,61,0,61
2022-08-31,1164,50,0,50
2022-08-31,1165,0,0,0
2022-08-31,1166,50,0,50
2022-08-31,1167,52,0,52
2022-08-31,1168,0,0,0
2022-08-31,1169,41,0,41
2022-08-31,1170,6,0,6
2022-08-31,1171,50,0,50
2022-08-31,1172,7,0,7
2022-08-31,1173,61,0,61
2022-08-31,1174,63,0,63
2022-08-31,1175,29,0,29
2022-08-31,1176,41,0,41
2022-08-31,1177,32,0,32
2022-08-31,1178,45,0,45
2022-08-31,1179,44,0,44
2022-08-31,1180,41,0,41
2022-08-31,1181,25,0,25
2022-08-31,1182,36,0,36
2022-08-31,1183,23,0,23
2022-08-31,1184,34,0,34
2022-08-31,1185,26,0,26
2022-08-31,1186,26,0,26
2022-08-31,1187,72,0,72
2022-08-31,1188,60,0,60
2022-08-31,1189,78,0,78
2022-08-31,1190,67,0,67
2022-08-31,1191,62,0,62
2022-08-31,1192,71,0,71
2022-08-31,1193,31,0,31
2022-08-31,1194,36,0,36
2022-08-31,1195,29,0,29
2022-08-31,1196,20,0,20
2022-08-31,1197,13,0,13
2022-08-31,1198,38,0,38
2022-08-31,1199,33,0,33
2022-08-31,1200,35,0,35
2022-08-31,1201,28,0,28
2022-08-31,1202,45,0,45
2022-08-31,1203,28,0,28
2022-08-31,1204,40,0,40
2022-08-31,1205,65,0,65
2022-08-31,1206,18,0,18
2022-08-31,1207,15,0,15
2022-08-31,1208,66,0,66
2022-08-31,1209,43,0,43
2022-08-31,1210,16,0,16
2022-09-01,1001,46,0,46
2022-09-01,1002,71,0,71
2022-09-01,1003,56,0,56
2022-09-01,1004,60,0,60
2022-09-01,1005,68,0,68
2022-09-01,1006,54,0,54
2022-09-01,1007,4,0,4
2022-09-01,1008,0,0,0
2022-09-01,1009,40,0,40
2022-09-01,1010,0,0,0
2022-09-01,1011,55,0,55
2022-09-01,1012,29,0,29
2022-09-01,1013,58,0,58
2022-09-01,1014,0,0,0
2022-09-01,1015,0,0,0
2022-09-01,1016,42,0,42
2022-09-01,1017,0,0,0
2022-09-01,1018,52,0,52
2022-09-01,1019,0,0,0
2022-09-01,1020,0,0,0
2022-09-01,1021,0,0,0
2022-09-01,1022,33,0,33
2022-09-01,1023,10,0,10
2022-09-01,1024,0,0,0
2022-09-01,1025,49,0,49
2022-09-01,1026,29,0,29
2022-09-01,1027,53,0,53
2022-09-01,1028,57,0,57
2022-09-01,1029,44,0,44
2022-09-01,1030,62,0,62
2022-09-01,1031,22,0,22
2022-09-01,1032,4,0,4
2022-09-01,1033,19,0,19
2022-09-01,1034,30,0,30
2022-09-01,1035,28,0,28
2022-09-01,1036,17,0,17
2022-09-01,1037,36,0,36
2022-09-01,1038,19,0,19
2022-09-01,1039,45,0,45
2022-09-01,1040,50,0,50
2022-09-01,1041,39,0,39
2022-09-01,1042,39,0,39
2022-09-01,1043,30,0,30
2022-09-01,1044,27,0,27
2022-09-01,1045,53,0,53
2022-09-01,1046,52,0,52
2022-09-01,1047,52,0,52
2022-09-01,1048,0,0,0
2022-09-01,1049,57,0,57
2022-09-01,1050,54,0,54
2022-09-01,1051,27,0,27
2022-09-01,1052,2,0,2
2022-09-01,1053,57,0,57
2022-09-01,1054,58,0,58
2022-09-01,1055,38,0,38
2022-09-01,1056,39,0,39
2022-09-01,1057,36,0,36
2022-09-01,1058,27,0,27
2022-09-01,1059,21,0,21
2022-09-01,1060,36,0,36
2022-09-01,1061,19,0,19
2022-09-01,1062,27,0,27
2022-09-01,1063,56,0,56
2022-09-01,1064,0,0,0
2022-09-01,1065,33,0,33
2022-09-01,1066,34,0,34
2022-09-01,1067,0,0,0
2022-09-01,1068,16,0,16
2022-09-01,1069,4,0,4
2022-09-01,1070,0,0,0
2022-09-01,1071,0,0,0
2022-09-01,1072,34,0,34
2022-09-01,1073,22,0,22
2022-09-01,1074,0,0,0
2022-09-01,1075,0,0,0
2022-09-01,1076,0,0,0
2022-09-01,1077,49,0,49
2022-09-01,1078,11,0,11
2022-09-01,1079,63,0,63
2022-09-01,1080,1,0,1
2022-09-01,1081,16,0,16
2022-09-01,1082,2,0,2
2022-09-01,1083,4,0,4
2022-09-01,1084,10,0,10
2022-09-01,1085,56,0,56
2022-09-01,1086,23,0,23
2022-09-01,1087,5,0,5
2022-09-01,1088,20,0,20
2022-09-01,1089,0,0,0
2022-09-01,1090,0,0,0
2022-09-01,1091,16,0,16
2022-09-01,1092,27,0,27
2022-09-01,1093,16,0,16
2022-09-01,1094,26,0,26
2022-09-01,1095,28,0,28
2022-09-01,1096,45,0,45
2022-09-01,1097,0,0,0
2022-09-01,1098,3,0,3
2022-09-01,1099,0,0,0
2022-09-01,1100,12,0,12
2022-09-01,1101,18,0,18
2022-09-01,1102,3,0,3
2022-09-01,1103,0,0,0
2022-09-01,1104,0,0,0
2022-09-01,1105,25,0,25
2022-09-01,1106,0,0,0
2022-09-01,1107,20,0,20
2022-09-01,1108,19,0,19
2022-09-01,1109,0,0,0
2022-09-01,1110,0,0,0
2022-09-01,1111,20,0,20
2022-09-01,1112,0,0,0
2022-09-01,1113,0,0,0
2022-09-01,1114,23,0,23
2022-09-01,1115,0,0,0
2022-09-01,1116,19,0,19
2022-09-01,1117,0,0,0
2022-09-01,1118,33,0,33
2022-09-01,1119,0,0,0
2022-09-01,1120,3,0,3
2022-09-01,1121,52,0,52
2022-09-01,1122,62,0,62
2022-09-01,1123,42,0,42
2022-09-01,1124,46,0,46
2022-09-01,1125,53,0,53
2022-09-01,1126,52,0,52
2022-09-01,1127,22,0,22
2022-09-01,1128,36,0,36
2022-09-01,1129,35,0,35
2022-09-01,1130,29,0,29
2022-09-01,1131,20,0,20
2022-09-01,1132,36,0,36
2022-09-01,1133,23,0,23
2022-09-01,1134,8,0,8
2022-09-01,1135,0,0,0
2022-09-01,1136,61,0,61
2022-09-01,1137,61,0,61
2022-09-01,1138,0,0,0
2022-09-01,1139,0,0,0
2022-09-01,1140,0,0,0
2022-09-01,1141,51,0,51
2022-09-01,1142,42,0,42
2022-09-01,1143,0,0,0
2022-09-01,1144,0,0,0
2022-09-01,1145,49,0,49
2022-09-01,1146,28,0,28
2022-09-01,1147,50,0,50
2022-09-01,1148,26,0,26
2022-09-01,1149,41,0,41
2022-09-01,1150,40,0,40
2022-09-01,1151,27,0,27
2022-09-01,1152,27,0,27
2022-09-01,1153,25,0,25
2022-09-01,1154,24,0,24
2022-09-01,1155,24,0,24
2022-09-01,1156,25,0,25
2022-09-01,1157,40,0,40
2022-09-01,1158,47,0,47
2022-09-01,1159,36,0,36
2022-09-01,1160,42,0,42
2022-09-01,1161,52,0,52
2022-09-01,1162,50,0,50
2022-09-01,1163,61,0,61
2022-09-01,1164,50,0,50
2022-09-01,1165,0,0,0
2022-09-01,1166,50,0,50
2022-09-01,1167,52,0,52
2022-09-01,1168,0,0,0
2022-09-01,1169,41,0,41
2022-09-01,1170,6,0,6
2022-09-01,1171,50,0,50
2022-09-01,1172,7,0,7
2022-09-01,1173,61,0,61
2022-09-01,1174,63,0,63
2022-09-01,1175,29,0,29
2022-09-01,1176,39,0,39
2022-09-01,1177,32,0,32
2022-09-01,1178,45,0,45
2022-09-01,1179,44,0,44
2022-09-01,1180,41,0,41
2022-09-01,1181,25,0,25
2022-09-01,1182,36,0,36
2022-09-01,1183,23,0,23
2022-09-01,1184,34,0,34
2022-09-01,1185,26,0,26
2022-09-01,1186,26,0,26
2022-09-01,1187,72,0,72
2022-09-01,1188,60,0,60
2022-09-01,1189,78,0,78
2022-09-01,1190,67,0,67
2022-09-01,1191,62,0,62
2022-09-01,1192,71,0,71
2022-09-01,1193,31,0,31
2022-09-01,1194,36,0,36
2022-09-01,1195,29,0,29
2022-09-01,1196,20,0,20
2022-09-01,1197,13,0,13
2022-09-01,1198,38,0,38
2022-09-01,1199,33,0,33
2022-09-01,1200,35,0,35
2022-09-01,1201,28,0,28
2022-09-01,1202,45,0,45
2022-09-01,1203,28,0,28
2022-09-01,1204,40,0,40
2022-09-01,1205,64,0,64
2022-09-01,1206,18,0,18
2022-09-01,1207,15,0,15
2022-09-01,1208,66,0,66
2022-09-01,1209,43,0,43
2022-09-01,1210,16,0,16
2022-09-02,1001,46,0,46
2022-09-02,1002,71,0,71
2022-09-02,1003,56,0,56
2022-09-02,1004,60,0,60
2022-09-02,1005,68,0,68
2022-09-02,1006,54,0,54
2022-09-02,1007,4,0,4
2022-09-02,1008,0,0,0
2022-09-02,1009,39,0,39
2022-09-02,1010,0,0,0
2022-09-02,1011,55,0,55
2022-09-02,1012,29,0,29
2022-09-02,1013,58,0,58
2022-09-02,1014,0,0,0
2022-09-02,1015,0,0,0
2022-09-02,1016,41,0,41
2022-09-02,1017,0,0,0
2022-09-02,1018,50,0,50
2022-09-02,1019,0,0,0
